Inning,Venue,Team,Start Date,End Date,Bowling_Player,Wickets,M,R,W,ECON,0s,4s,6s,WD,NB
63rd Match (N),Brabourne,RR,15-May-2022,15-May-2022,Avesh Khan,3,0,20,1,666,9,3,0,0,0
63rd Match (N),Brabourne,RR,15-May-2022,15-May-2022,Jason Holder,2,0,12,1,600,3,1,0,0,0
63rd Match (N),Brabourne,RR,15-May-2022,15-May-2022,Ravi Bishnoi,4,0,31,2,775,9,4,0,1,0
63rd Match (N),Brabourne,RR,15-May-2022,15-May-2022,Marcus Stoinis,1,0,15,0,1500,2,2,1,0,0
63rd Match (N),Brabourne,RR,15-May-2022,15-May-2022,Ayush Badoni,1,0,5,1,500,3,0,0,0,0
63rd Match (N),Brabourne,RR,15-May-2022,15-May-2022,Krunal Pandya,2,0,16,0,800,4,1,1,0,0
63rd Match (N),Brabourne,LSG,15-May-2022,15-May-2022,Trent Boult,4,0,18,2,450,14,2,0,0,0
63rd Match (N),Brabourne,LSG,15-May-2022,15-May-2022,Prasidh Krishna,4,0,32,2,800,14,2,2,2,0
63rd Match (N),Brabourne,LSG,15-May-2022,15-May-2022,Yuzvendra Chahal,4,0,42,1,1050,6,2,3,1,0
63rd Match (N),Brabourne,LSG,15-May-2022,15-May-2022,Ravichandran Ashwin,4,0,24,1,600,7,1,0,1,0
63rd Match (N),Brabourne,LSG,15-May-2022,15-May-2022,Obed McCoy,4,0,35,2,875,7,2,1,4,0
64th Match (N),DY Patil,DC,16-May-2022,16-May-2022,Liam Livingstone,4,0,27,3,675,8,1,1,2,0
64th Match (N),DY Patil,DC,16-May-2022,16-May-2022,Kagiso Rabada,3,0,24,1,800,8,1,2,0,0
64th Match (N),DY Patil,DC,16-May-2022,16-May-2022,Harpreet Brar,3,0,29,0,966,6,4,1,0,0
64th Match (N),DY Patil,DC,16-May-2022,16-May-2022,Rishi Dhawan,2,0,17,0,850,2,2,0,0,0
64th Match (N),DY Patil,DC,16-May-2022,16-May-2022,Arshdeep Singh,4,0,37,3,925,7,3,1,0,1
64th Match (N),DY Patil,DC,16-May-2022,16-May-2022,Rahul Chahar,4,0,19,0,475,14,1,1,0,0
64th Match (N),DY Patil,PBKS,16-May-2022,16-May-2022,Khaleel Ahmed,4,0,43,0,1075,8,3,3,0,0
64th Match (N),DY Patil,PBKS,16-May-2022,16-May-2022,Anrich Nortje,4,0,29,1,725,11,4,0,1,1
64th Match (N),DY Patil,PBKS,16-May-2022,16-May-2022,Lalit Yadav,1,0,6,0,600,4,1,0,1,0
64th Match (N),DY Patil,PBKS,16-May-2022,16-May-2022,Shardul Thakur,4,0,36,4,900,10,3,2,3,0
64th Match (N),DY Patil,PBKS,16-May-2022,16-May-2022,Axar Patel,4,0,14,2,350,14,1,0,0,0
64th Match (N),DY Patil,PBKS,16-May-2022,16-May-2022,Kuldeep Yadav,3,0,14,2,466,9,1,0,0,0
65th Match (N),Wankhede,SRH,17-May-2022,17-May-2022,Daniel Sams,4,0,39,1,975,8,4,2,0,0
65th Match (N),Wankhede,SRH,17-May-2022,17-May-2022,Riley Meredith,4,0,44,1,1100,6,1,3,2,0
65th Match (N),Wankhede,SRH,17-May-2022,17-May-2022,Sanjay Yadav,2,0,23,0,1150,6,3,1,2,0
65th Match (N),Wankhede,SRH,17-May-2022,17-May-2022,Jasprit Bumrah,4,0,32,1,800,11,4,1,0,0
65th Match (N),Wankhede,SRH,17-May-2022,17-May-2022,Mayank Markande,3,0,31,0,1033,2,3,1,0,0
65th Match (N),Wankhede,SRH,17-May-2022,17-May-2022,Ramandeep Singh,3,0,20,3,666,5,2,0,1,0
65th Match (N),Wankhede,MI,17-May-2022,17-May-2022,Fazalhaq Farooqi,4,0,31,0,775,11,2,1,3,0
65th Match (N),Wankhede,MI,17-May-2022,17-May-2022,Bhuvneshwar Kumar,4,1,26,1,650,12,1,2,0,0
65th Match (N),Wankhede,MI,17-May-2022,17-May-2022,Washington Sundar,4,0,36,1,900,4,3,1,0,0
65th Match (N),Wankhede,MI,17-May-2022,17-May-2022,T Natarajan,4,0,60,0,1500,4,4,5,2,0
65th Match (N),Wankhede,MI,17-May-2022,17-May-2022,Umran Malik,3,0,23,3,766,12,2,1,3,2
65th Match (N),Wankhede,MI,17-May-2022,17-May-2022,Abhishek Sharma,1,0,10,0,1000,1,0,1,0,0
66th Match (N),DY Patil,LSG,18-May-2022,18-May-2022,Umesh Yadav,4,0,34,0,85,7,2,2,0,0
66th Match (N),DY Patil,LSG,18-May-2022,18-May-2022,Tim Southee,4,0,57,0,1425,5,2,6,1,0
66th Match (N),DY Patil,LSG,18-May-2022,18-May-2022,Sunil Narine,4,0,27,0,675,8,0,2,0,0
66th Match (N),DY Patil,LSG,18-May-2022,18-May-2022,Varun Chakravarthy,4,0,38,0,95,9,3,2,0,1
66th Match (N),DY Patil,LSG,18-May-2022,18-May-2022,Andre Russell,3,0,45,0,150,1,5,2,0,0
66th Match (N),DY Patil,LSG,18-May-2022,18-May-2022,Nitish Rana,1,0,9,0,90,0,1,0,0,0
66th Match (N),DY Patil,KKR,18-May-2022,18-May-2022,Mohsin Khan,4,0,20,3,500,16,2,1,1,0
66th Match (N),DY Patil,KKR,18-May-2022,18-May-2022,Jason Holder,4,0,45,0,1125,10,3,4,2,0
66th Match (N),DY Patil,KKR,18-May-2022,18-May-2022,Avesh Khan,4,0,60,0,1500,6,7,3,3,1
66th Match (N),DY Patil,KKR,18-May-2022,18-May-2022,Krishnappa Gowtham,2,0,23,1,1150,4,3,1,0,0
66th Match (N),DY Patil,KKR,18-May-2022,18-May-2022,Ravi Bishnoi,4,0,34,1,850,6,2,2,0,0
66th Match (N),DY Patil,KKR,18-May-2022,18-May-2022,Marcus Stoinis,2,0,23,3,1150,4,1,2,0,0
67th Match (N),Wankhede,GT,19-May-2022,19-May-2022,Siddarth Kaul,4,0,43,0,1075,6,5,2,0,0
67th Match (N),Wankhede,GT,19-May-2022,19-May-2022,Shahbaz Ahmed,2,0,15,0,750,5,1,1,0,0
67th Match (N),Wankhede,GT,19-May-2022,19-May-2022,Josh Hazlewood,4,0,39,2,975,10,3,3,0,0
67th Match (N),Wankhede,GT,19-May-2022,19-May-2022,Glenn Maxwell,4,1,28,1,700,14,0,3,1,0
67th Match (N),Wankhede,GT,19-May-2022,19-May-2022,Mahipal Lomror,1,0,11,0,1100,1,0,1,0,0
67th Match (N),Wankhede,GT,19-May-2022,19-May-2022,Wanindu Hasaranga,4,0,25,1,625,7,2,0,1,0
67th Match (N),Wankhede,GT,19-May-2022,19-May-2022,Harshal Patel,1,0,6,0,600,3,0,0,0,0
67th Match (N),Wankhede,RCB,19-May-2022,19-May-2022,Mohammed Shami,2,0,23,0,1150,6,4,0,1,0
67th Match (N),Wankhede,RCB,19-May-2022,19-May-2022,Hardik Pandya,3,0,35,0,1166,6,4,2,1,0
67th Match (N),Wankhede,RCB,19-May-2022,19-May-2022,Rashid Khan,4,0,32,2,800,6,1,2,0,0
67th Match (N),Wankhede,RCB,19-May-2022,19-May-2022,Yash Dayal,4,0,35,0,875,6,5,0,1,0
67th Match (N),Wankhede,RCB,19-May-2022,19-May-2022,Sai Kishore,4,0,20,0,500,7,0,0,0,0
67th Match (N),Wankhede,RCB,19-May-2022,19-May-2022,Lockie Ferguson,14,0,21,0,1260,2,4,0,0,0
68th Match (N),Brabourne,CSK,20-May-2022,20-May-2022,Trent Boult,4,0,44,1,1100,10,6,2,0,0
68th Match (N),Brabourne,CSK,20-May-2022,20-May-2022,Prasidh Krishna,4,0,32,0,800,12,3,2,0,0
68th Match (N),Brabourne,CSK,20-May-2022,20-May-2022,Ravichandran Ashwin,4,0,28,1,700,9,2,1,2,0
68th Match (N),Brabourne,CSK,20-May-2022,20-May-2022,Yuzvendra Chahal,4,0,26,2,650,9,3,0,1,0
68th Match (N),Brabourne,CSK,20-May-2022,20-May-2022,Obed McCoy,4,0,20,2,500,11,1,0,2,0
68th Match (N),Brabourne,RR,20-May-2022,20-May-2022,Mukesh Choudhary,4,0,41,0,1025,8,6,1,0,0
68th Match (N),Brabourne,RR,20-May-2022,20-May-2022,Simarjeet Singh,3,0,18,1,600,10,3,0,0,0
68th Match (N),Brabourne,RR,20-May-2022,20-May-2022,Mitchell Santner,3,0,15,1,500,7,1,0,0,0
68th Match (N),Brabourne,RR,20-May-2022,20-May-2022,Matheesha Pathirana,34,0,28,0,763,12,3,0,4,0
68th Match (N),Brabourne,RR,20-May-2022,20-May-2022,Moeen Ali,4,0,21,1,525,8,0,1,0,0
68th Match (N),Brabourne,RR,20-May-2022,20-May-2022,Prashant Solanki,2,0,20,2,1000,6,1,2,0,0
69th Match (N),Wankhede,DC,21-May-2022,21-May-2022,Daniel Sams,4,0,30,1,750,10,1,2,1,0
69th Match (N),Wankhede,DC,21-May-2022,21-May-2022,Hrithik Shokeen,4,0,34,0,850,11,3,2,2,0
69th Match (N),Wankhede,DC,21-May-2022,21-May-2022,Jasprit Bumrah,4,0,25,3,625,11,0,2,0,0
69th Match (N),Wankhede,DC,21-May-2022,21-May-2022,Mayank Markande,4,0,26,1,650,9,1,1,0,0
69th Match (N),Wankhede,DC,21-May-2022,21-May-2022,Riley Meredith,2,0,9,0,450,7,1,0,1,0
69th Match (N),Wankhede,DC,21-May-2022,21-May-2022,Ramandeep Singh,2,0,29,2,1450,4,2,2,4,0
69th Match (N),Wankhede,MI,21-May-2022,21-May-2022,Khaleel Ahmed,31,0,24,0,757,11,3,1,1,1
69th Match (N),Wankhede,MI,21-May-2022,21-May-2022,Anrich Nortje,4,0,37,2,925,11,4,2,0,0
69th Match (N),Wankhede,MI,21-May-2022,21-May-2022,Shardul Thakur,3,0,32,2,1066,8,0,4,2,0
69th Match (N),Wankhede,MI,21-May-2022,21-May-2022,Mitchell Marsh,2,0,7,0,350,8,1,0,0,0
69th Match (N),Wankhede,MI,21-May-2022,21-May-2022,Kuldeep Yadav,4,0,33,1,825,9,1,3,0,0
69th Match (N),Wankhede,MI,21-May-2022,21-May-2022,Axar Patel,3,0,26,0,866,3,0,2,0,0
70th Match (N),Wankhede,SRH,22-May-2022,22-May-2022,Liam Livingstone,4,0,25,0,625,8,1,1,0,0
70th Match (N),Wankhede,SRH,22-May-2022,22-May-2022,Arshdeep Singh,4,0,25,0,625,10,3,0,0,0
70th Match (N),Wankhede,SRH,22-May-2022,22-May-2022,Kagiso Rabada,4,0,38,1,950,10,4,1,3,0
70th Match (N),Wankhede,SRH,22-May-2022,22-May-2022,Nathan Ellis,4,0,40,3,1000,11,3,3,1,1
70th Match (N),Wankhede,SRH,22-May-2022,22-May-2022,Harpreet Brar,4,0,26,3,650,11,2,1,0,0
70th Match (N),Wankhede,PBKS,22-May-2022,22-May-2022,Bhuvneshwar Kumar,2,0,22,0,1100,4,3,1,0,0
70th Match (N),Wankhede,PBKS,22-May-2022,22-May-2022,Washington Sundar,2,0,19,1,950,4,2,1,0,0
70th Match (N),Wankhede,PBKS,22-May-2022,22-May-2022,Fazalhaq Farooqi,4,0,32,2,800,7,4,0,1,0
70th Match (N),Wankhede,PBKS,22-May-2022,22-May-2022,Jagadeesha Suchith,4,0,38,1,950,9,2,3,2,0
70th Match (N),Wankhede,PBKS,22-May-2022,22-May-2022,Umran Malik,21,0,24,1,1107,5,2,2,0,0
70th Match (N),Wankhede,PBKS,22-May-2022,22-May-2022,Romario Shepherd,1,0,23,0,2300,1,2,2,1,0
Qualifier 1 (N),Eden Gardens,RR,24-May-2022,24-May-2022,Mohammed Shami,4,0,43,1,1075,11,6,1,2,0
Qualifier 1 (N),Eden Gardens,RR,24-May-2022,24-May-2022,Yash Dayal,4,0,46,1,1150,11,5,2,2,1
Qualifier 1 (N),Eden Gardens,RR,24-May-2022,24-May-2022,Alzarri Joseph,2,0,27,0,1350,4,3,2,0,0
Qualifier 1 (N),Eden Gardens,RR,24-May-2022,24-May-2022,Rashid Khan,4,0,15,0,375,10,0,0,0,0
Qualifier 1 (N),Eden Gardens,RR,24-May-2022,24-May-2022,Sai Kishore,4,0,43,1,1075,4,4,2,1,0
Qualifier 1 (N),Eden Gardens,RR,24-May-2022,24-May-2022,Hardik Pandya,2,0,14,1,700,4,1,0,1,0
Qualifier 1 (N),Eden Gardens,GT,24-May-2022,24-May-2022,Trent Boult,4,0,38,1,950,8,6,0,0,0
Qualifier 1 (N),Eden Gardens,GT,24-May-2022,24-May-2022,Prasidh Krishna,33,0,40,0,1142,10,3,3,1,0
Qualifier 1 (N),Eden Gardens,GT,24-May-2022,24-May-2022,Ravichandran Ashwin,4,0,40,0,1000,5,4,1,3,0
Qualifier 1 (N),Eden Gardens,GT,24-May-2022,24-May-2022,Yuzvendra Chahal,4,0,32,0,800,5,1,2,0,0
Qualifier 1 (N),Eden Gardens,GT,24-May-2022,24-May-2022,Obed McCoy,4,0,40,1,1000,4,5,0,3,1
Eliminator (N),Eden Gardens,RCB,25-May-2022,25-May-2022,Mohsin Khan,4,0,25,1,625,13,1,1,1,0
Eliminator (N),Eden Gardens,RCB,25-May-2022,25-May-2022,Dushmantha Chameera,4,0,54,0,1350,7,8,2,0,1
Eliminator (N),Eden Gardens,RCB,25-May-2022,25-May-2022,Krunal Pandya,4,0,39,1,975,4,4,1,1,0
Eliminator (N),Eden Gardens,RCB,25-May-2022,25-May-2022,Avesh Khan,4,0,44,1,1100,10,6,1,2,0
Eliminator (N),Eden Gardens,RCB,25-May-2022,25-May-2022,Ravi Bishnoi,4,0,45,1,1125,8,2,4,1,0
Eliminator (N),Eden Gardens,LSG,25-May-2022,25-May-2022,Mohammed Siraj,4,0,41,1,1025,10,1,4,2,0
Eliminator (N),Eden Gardens,LSG,25-May-2022,25-May-2022,Josh Hazlewood,4,0,43,3,1075,11,3,3,3,0
Eliminator (N),Eden Gardens,LSG,25-May-2022,25-May-2022,Shahbaz Ahmed,4,0,35,0,875,6,1,2,2,0
Eliminator (N),Eden Gardens,LSG,25-May-2022,25-May-2022,Wanindu Hasaranga,4,0,42,1,1050,5,1,4,0,0
Eliminator (N),Eden Gardens,LSG,25-May-2022,25-May-2022,Harshal Patel,4,0,25,1,625,11,0,1,3,0
Qualifier 2 (N),Ahmedabad,RCB,27-May-2022,27-May-2022,Trent Boult,4,0,28,1,700,13,3,1,0,0
Qualifier 2 (N),Ahmedabad,RCB,27-May-2022,27-May-2022,Prasidh Krishna,4,0,22,3,550,17,3,1,1,0
Qualifier 2 (N),Ahmedabad,RCB,27-May-2022,27-May-2022,Obed McCoy,4,0,23,3,575,10,2,0,1,0
Qualifier 2 (N),Ahmedabad,RCB,27-May-2022,27-May-2022,Ravichandran Ashwin,4,0,31,1,775,5,0,2,1,0
Qualifier 2 (N),Ahmedabad,RCB,27-May-2022,27-May-2022,Yuzvendra Chahal,4,0,45,0,1125,2,1,3,4,0
Qualifier 2 (N),Ahmedabad,RR,27-May-2022,27-May-2022,Mohammed Siraj,2,0,31,0,1550,5,3,3,0,0
Qualifier 2 (N),Ahmedabad,RR,27-May-2022,27-May-2022,Josh Hazlewood,4,0,23,2,575,12,3,0,0,0
Qualifier 2 (N),Ahmedabad,RR,27-May-2022,27-May-2022,Glenn Maxwell,3,0,17,0,566,5,0,0,0,0
Qualifier 2 (N),Ahmedabad,RR,27-May-2022,27-May-2022,Shahbaz Ahmed,2,0,35,0,1750,2,3,3,0,0
Qualifier 2 (N),Ahmedabad,RR,27-May-2022,27-May-2022,Harshal Patel,31,0,29,0,915,6,2,2,0,0
Qualifier 2 (N),Ahmedabad,RR,27-May-2022,27-May-2022,Wanindu Hasaranga,4,0,26,1,650,11,1,2,0,0
Final (N),Ahmedabad,RR,29-May-2022,29-May-2022,Mohammed Shami,4,0,33,1,825,12,4,1,0,0
Final (N),Ahmedabad,RR,29-May-2022,29-May-2022,Yash Dayal,3,0,18,1,600,9,1,1,0,0
Final (N),Ahmedabad,RR,29-May-2022,29-May-2022,Lockie Ferguson,3,0,22,0,733,5,3,0,0,0
Final (N),Ahmedabad,RR,29-May-2022,29-May-2022,Rashid Khan,4,0,18,1,450,9,1,0,0,0
Final (N),Ahmedabad,RR,29-May-2022,29-May-2022,Hardik Pandya,4,0,17,3,425,14,2,0,0,0
Final (N),Ahmedabad,RR,29-May-2022,29-May-2022,Sai Kishore,2,0,20,2,1000,3,0,2,0,0
Final (N),Ahmedabad,GT,29-May-2022,29-May-2022,Trent Boult,4,1,14,1,350,17,1,0,2,0
Final (N),Ahmedabad,GT,29-May-2022,29-May-2022,Prasidh Krishna,4,0,40,1,1000,13,5,1,2,0
Final (N),Ahmedabad,GT,29-May-2022,29-May-2022,Yuzvendra Chahal,4,0,20,1,500,10,1,0,0,0
Final (N),Ahmedabad,GT,29-May-2022,29-May-2022,Obed McCoy,31,0,26,0,821,5,2,1,0,0
Final (N),Ahmedabad,GT,29-May-2022,29-May-2022,Ravichandran Ashwin,3,0,32,0,1066,2,1,2,0,0
1st Match (N),Ahmedabad,CSK,31-March-2023,31-March-2023,Mohammed Shami,4,0,29,2,725,13,2,2,0,1
1st Match (N),Ahmedabad,CSK,31-March-2023,31-March-2023,Hardik Pandya,3,0,28,0,933,6,2,2,0,0
1st Match (N),Ahmedabad,CSK,31-March-2023,31-March-2023,Josh Little,4,0,41,1,1025,10,4,3,0,0
1st Match (N),Ahmedabad,CSK,31-March-2023,31-March-2023,Rashid Khan,4,0,26,2,650,10,2,1,0,0
1st Match (N),Ahmedabad,CSK,31-March-2023,31-March-2023,Alzarri Joseph,4,0,33,2,825,8,0,3,0,0
1st Match (N),Ahmedabad,CSK,31-March-2023,31-March-2023,Yash Dayal,1,0,14,0,1400,2,0,2,0,0
1st Match (N),Ahmedabad,GT,31-March-2023,31-March-2023,Deepak Chahar,4,0,29,0,725,9,1,2,0,0
1st Match (N),Ahmedabad,GT,31-March-2023,31-March-2023,Tushar Deshpande,32,0,51,1,1530,5,4,4,1,1
1st Match (N),Ahmedabad,GT,31-March-2023,31-March-2023,Rajvardhan Hangargekar,4,0,36,3,900,10,4,1,3,1
1st Match (N),Ahmedabad,GT,31-March-2023,31-March-2023,Mitchell Santner,4,0,32,0,800,7,5,0,0,0
1st Match (N),Ahmedabad,GT,31-March-2023,31-March-2023,Ravindra Jadeja,4,0,28,1,700,9,1,1,0,0
2nd Match (D/N),Mohali,PBKS,01-April-2023,01-April-2023,Umesh Yadav,4,0,27,1,675,11,2,1,0,0
2nd Match (D/N),Mohali,PBKS,01-April-2023,01-April-2023,Tim Southee,4,0,54,2,1350,7,6,3,0,0
2nd Match (D/N),Mohali,PBKS,01-April-2023,01-April-2023,Sunil Narine,4,0,40,1,1000,8,3,2,1,0
2nd Match (D/N),Mohali,PBKS,01-April-2023,01-April-2023,Varun Chakravarthy,4,0,26,1,650,10,2,1,1,0
2nd Match (D/N),Mohali,PBKS,01-April-2023,01-April-2023,Shardul Thakur,4,0,43,0,1075,7,4,2,0,1
2nd Match (D/N),Mohali,KKR,01-April-2023,01-April-2023,Sam Curran,3,0,38,1,1266,4,3,3,0,0
2nd Match (D/N),Mohali,KKR,01-April-2023,01-April-2023,Arshdeep Singh,3,0,19,3,633,10,2,1,0,0
2nd Match (D/N),Mohali,KKR,01-April-2023,01-April-2023,Nathan Ellis,3,0,27,1,900,8,2,1,0,2
2nd Match (D/N),Mohali,KKR,01-April-2023,01-April-2023,Sikandar Raza,3,0,25,1,833,5,3,0,1,0
2nd Match (D/N),Mohali,KKR,01-April-2023,01-April-2023,Rishi Dhawan,1,0,15,0,1500,2,2,1,0,0
2nd Match (D/N),Mohali,KKR,01-April-2023,01-April-2023,Rahul Chahar,2,0,12,1,600,5,0,1,0,0
2nd Match (D/N),Mohali,KKR,01-April-2023,01-April-2023,Harpreet Brar,1,0,7,0,700,3,1,0,0,0
3rd Match (N),Lucknow,LSG,01-April-2023,01-April-2023,Khaleel Ahmed,4,0,30,2,750,15,3,2,1,0
3rd Match (N),Lucknow,LSG,01-April-2023,01-April-2023,Mukesh Kumar,4,0,34,0,850,5,0,2,1,0
3rd Match (N),Lucknow,LSG,01-April-2023,01-April-2023,Chetan Sakariya,4,0,53,2,1325,8,1,6,3,0
3rd Match (N),Lucknow,LSG,01-April-2023,01-April-2023,Axar Patel,4,0,38,1,950,8,1,3,0,0
3rd Match (N),Lucknow,LSG,01-April-2023,01-April-2023,Kuldeep Yadav,4,0,35,1,875,7,0,3,0,0
3rd Match (N),Lucknow,DC,01-April-2023,01-April-2023,Kyle Mayers,1,0,7,0,700,3,1,0,1,0
3rd Match (N),Lucknow,DC,01-April-2023,01-April-2023,Jaydev Unadkat,3,0,39,0,1300,3,5,0,2,0
3rd Match (N),Lucknow,DC,01-April-2023,01-April-2023,Krishnappa Gowtham,4,0,23,0,575,9,2,0,1,0
3rd Match (N),Lucknow,DC,01-April-2023,01-April-2023,Avesh Khan,4,0,29,2,725,12,3,1,0,0
3rd Match (N),Lucknow,DC,01-April-2023,01-April-2023,Mark Wood,4,0,14,5,350,17,1,0,1,1
3rd Match (N),Lucknow,DC,01-April-2023,01-April-2023,Ravi Bishnoi,4,0,31,2,775,8,3,1,0,0
4th Match (D/N),Hyderabad,RR,02-April-2023,02-April-2023,Bhuvneshwar Kumar,3,0,36,0,1200,6,4,2,1,0
4th Match (D/N),Hyderabad,RR,02-April-2023,02-April-2023,Fazalhaq Farooqi,4,0,41,2,1025,11,7,0,0,0
4th Match (D/N),Hyderabad,RR,02-April-2023,02-April-2023,Washington Sundar,3,0,32,0,1066,5,1,3,0,0
4th Match (D/N),Hyderabad,RR,02-April-2023,02-April-2023,T Natarajan,3,0,23,2,766,7,4,0,0,0
4th Match (D/N),Hyderabad,RR,02-April-2023,02-April-2023,Adil Rashid,4,0,33,0,825,6,1,2,0,0
4th Match (D/N),Hyderabad,RR,02-April-2023,02-April-2023,Umran Malik,3,0,32,1,1066,4,4,1,1,0
4th Match (D/N),Hyderabad,SRH,02-April-2023,02-April-2023,Trent Boult,4,1,21,2,525,15,2,1,0,0
4th Match (D/N),Hyderabad,SRH,02-April-2023,02-April-2023,KM Asif,3,0,15,0,500,9,1,0,1,0
4th Match (D/N),Hyderabad,SRH,02-April-2023,02-April-2023,Jason Holder,3,0,16,1,533,10,1,1,0,0
4th Match (D/N),Hyderabad,SRH,02-April-2023,02-April-2023,Ravichandran Ashwin,4,0,27,1,675,10,1,1,2,0
4th Match (D/N),Hyderabad,SRH,02-April-2023,02-April-2023,Yuzvendra Chahal,4,0,17,4,425,11,0,0,0,0
4th Match (D/N),Hyderabad,SRH,02-April-2023,02-April-2023,Navdeep Saini,2,0,34,0,1700,3,3,2,0,3
5th Match (N),Bengaluru,MI,02-April-2023,02-April-2023,Mohammed Siraj,4,0,21,1,525,16,2,0,6,0
5th Match (N),Bengaluru,MI,02-April-2023,02-April-2023,Reece Topley,2,0,14,1,700,7,3,0,0,0
5th Match (N),Bengaluru,MI,02-April-2023,02-April-2023,Akash Deep,3,0,29,1,966,7,2,2,0,0
5th Match (N),Bengaluru,MI,02-April-2023,02-April-2023,Harshal Patel,4,0,43,1,1075,6,3,2,1,1
5th Match (N),Bengaluru,MI,02-April-2023,02-April-2023,Karn Sharma,4,0,32,2,800,7,1,2,1,0
5th Match (N),Bengaluru,MI,02-April-2023,02-April-2023,Michael Bracewell,2,0,16,1,800,6,3,0,0,0
5th Match (N),Bengaluru,MI,02-April-2023,02-April-2023,Glenn Maxwell,1,0,16,0,1600,0,1,1,1,0
5th Match (N),Bengaluru,RCB,02-April-2023,02-April-2023,Jason Behrendorff,3,0,37,0,1233,6,3,3,0,0
5th Match (N),Bengaluru,RCB,02-April-2023,02-April-2023,Arshad Khan,22,0,28,1,1200,7,2,2,4,0
5th Match (N),Bengaluru,RCB,02-April-2023,02-April-2023,Jofra Archer,4,0,33,0,825,10,2,2,0,0
5th Match (N),Bengaluru,RCB,02-April-2023,02-April-2023,Piyush Chawla,4,0,26,0,650,11,2,1,0,0
5th Match (N),Bengaluru,RCB,02-April-2023,02-April-2023,Cameron Green,2,0,30,1,1500,4,2,3,0,0
5th Match (N),Bengaluru,RCB,02-April-2023,02-April-2023,Hrithik Shokeen,1,0,17,0,1700,0,0,2,0,0
6th Match (N),Chennai,CSK,03-April-2023,03-April-2023,Kyle Mayers,2,0,16,0,800,1,1,0,1,0
6th Match (N),Chennai,CSK,03-April-2023,03-April-2023,Avesh Khan,3,0,39,1,1300,4,6,0,1,0
6th Match (N),Chennai,CSK,03-April-2023,03-April-2023,Krunal Pandya,2,0,21,0,1050,4,1,2,0,0
6th Match (N),Chennai,CSK,03-April-2023,03-April-2023,Krishnappa Gowtham,1,0,20,0,2000,2,0,3,0,0
6th Match (N),Chennai,CSK,03-April-2023,03-April-2023,Mark Wood,4,0,49,3,1225,9,3,5,0,0
6th Match (N),Chennai,CSK,03-April-2023,03-April-2023,Yash Thakur,4,0,36,0,900,4,3,1,0,1
6th Match (N),Chennai,CSK,03-April-2023,03-April-2023,Ravi Bishnoi,4,0,28,3,700,13,1,2,1,0
6th Match (N),Chennai,LSG,03-April-2023,03-April-2023,Deepak Chahar,4,0,55,0,1375,6,7,1,5,0
6th Match (N),Chennai,LSG,03-April-2023,03-April-2023,Ben Stokes,1,0,18,0,1800,0,2,1,0,0
6th Match (N),Chennai,LSG,03-April-2023,03-April-2023,Tushar Deshpande,4,0,45,2,1125,7,2,2,4,3
6th Match (N),Chennai,LSG,03-April-2023,03-April-2023,Moeen Ali,4,0,26,4,650,10,0,1,1,0
6th Match (N),Chennai,LSG,03-April-2023,03-April-2023,Mitchell Santner,4,0,21,1,525,9,0,1,0,0
6th Match (N),Chennai,LSG,03-April-2023,03-April-2023,Rajvardhan Hangargekar,2,0,24,0,1200,4,2,1,3,0
6th Match (N),Chennai,LSG,03-April-2023,03-April-2023,Ravindra Jadeja,1,0,14,0,1400,2,0,2,0,0
7th Match (N),Delhi,DC,04-April-2023,04-April-2023,Mohammed Shami,4,0,41,3,1025,15,5,1,4,0
7th Match (N),Delhi,DC,04-April-2023,04-April-2023,Josh Little,4,0,27,0,675,11,2,1,0,0
7th Match (N),Delhi,DC,04-April-2023,04-April-2023,Hardik Pandya,3,0,18,0,600,6,2,0,0,0
7th Match (N),Delhi,DC,04-April-2023,04-April-2023,Alzarri Joseph,4,0,29,2,725,13,3,1,1,0
7th Match (N),Delhi,DC,04-April-2023,04-April-2023,Yash Dayal,1,0,12,0,1200,0,0,1,0,0
7th Match (N),Delhi,DC,04-April-2023,04-April-2023,Rashid Khan,4,0,31,3,775,9,2,2,0,0
7th Match (N),Delhi,GT,04-April-2023,04-April-2023,Khaleel Ahmed,4,0,38,1,950,9,5,1,1,0
7th Match (N),Delhi,GT,04-April-2023,04-April-2023,Mukesh Kumar,4,0,42,0,1050,8,5,2,1,0
7th Match (N),Delhi,GT,04-April-2023,04-April-2023,Anrich Nortje,4,0,39,2,975,9,3,2,0,2
7th Match (N),Delhi,GT,04-April-2023,04-April-2023,Mitchell Marsh,31,0,24,1,757,4,1,0,1,0
7th Match (N),Delhi,GT,04-April-2023,04-April-2023,Kuldeep Yadav,3,0,18,0,600,5,1,0,1,0
8th Match (N),Guwahati,PBKS,05-April-2023,05-April-2023,Trent Boult,4,0,38,0,950,8,3,2,1,0
8th Match (N),Guwahati,PBKS,05-April-2023,05-April-2023,KM Asif,4,0,54,0,1350,7,5,3,3,1
8th Match (N),Guwahati,PBKS,05-April-2023,05-April-2023,Ravichandran Ashwin,4,0,25,1,625,7,2,0,1,0
8th Match (N),Guwahati,PBKS,05-April-2023,05-April-2023,Jason Holder,4,0,29,2,725,7,2,1,0,0
8th Match (N),Guwahati,PBKS,05-April-2023,05-April-2023,Yuzvendra Chahal,4,0,50,1,1250,5,7,1,1,0
